segment_id,total_score,level_text,accident_rate_score,road_shape_score,road_scale_score,intersection_score,traffic_volume_score,explanation,detail_description,detail_source,detail_source_ref,detail_updated_at,computed_at
SEG_000079,43.2,보통,0.0,65.0,70.0,90.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 90점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000080,68.4,어려움,100.0,65.0,70.0,90.9,25.0,"주거지역 도로, 사고다발구간, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 90점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 사고 다발 구간으로 각별한 주의가 필요합니다(사고율점수 100점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000081,44.8,보통,0.0,65.0,70.0,100.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000082,38.4,보통,0.0,65.0,70.0,57.6,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 60점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000083,39.5,보통,0.0,65.0,70.0,65.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 65점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000084,44.8,보통,0.0,65.0,70.0,100.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000085,53.4,보통,30.5,69.0,78.0,100.0,21.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000086,39.5,보통,0.0,65.0,70.0,65.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 65점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000087,47.0,보통,32.5,61.6,64.5,60.7,31.2,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 50점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 38점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000088,30.0,쉬움,0.0,40.0,30.0,0.0,70.0,"주간선도로, 넓은 도로, 교통량 많음",이 구간은 주간선도로(왕복 4차선 이상)입니다. 도로 폭이 넓어 주행이 비교적 수월합니다(규모점수 30점). 교통량이 많은 구간으로 혼잡이 예상됩니다(교통량점수 70점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000089,29.8,쉬움,0.0,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000090,29.8,쉬움,0.0,41.0,32.1,0.0,66.9,"주간선도로, 넓은 도로, 교통량 많음",이 구간은 주간선도로(왕복 4차선 이상)입니다. 도로 폭이 넓어 주행이 비교적 수월합니다(규모점수 30점). 교통량이 많은 구간으로 혼잡이 예상됩니다(교통량점수 70점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000091,44.2,보통,0.0,53.4,52.6,100.0,42.4,"보조간선도로, 복잡한 교차로",이 구간은 보조간선도로(왕복 2~4차선)입니다. 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000092,39.0,보통,36.6,49.2,46.7,4.9,49.1,보조간선도로,이 구간은 보조간선도로(왕복 2~4차선)입니다. 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 42점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000093,38.8,보통,0.0,65.0,70.0,60.0,25.0,"보조간선도로, 복잡한 교차로",이 구간은 보조간선도로(왕복 2~4차선)입니다. 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 60점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 47점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000094,33.0,보통,0.0,40.0,30.0,20.0,70.0,"주간선도로, 넓은 도로, 교통량 많음",이 구간은 주간선도로(왕복 4차선 이상)입니다. 도로 폭이 넓어 주행이 비교적 수월합니다(규모점수 30점). 교통량이 많은 구간으로 혼잡이 예상됩니다(교통량점수 70점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000095,33.0,보통,0.0,40.0,30.0,20.0,70.0,"주간선도로, 넓은 도로, 교통량 많음",이 구간은 주간선도로(왕복 4차선 이상)입니다. 도로 폭이 넓어 주행이 비교적 수월합니다(규모점수 30점). 교통량이 많은 구간으로 혼잡이 예상됩니다(교통량점수 70점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000096,31.6,보통,0.0,55.0,57.2,20.0,36.1,"주간선도로, 넓은 도로, 교통량 많음",이 구간은 주간선도로(왕복 4차선 이상)입니다. 도로 폭이 넓어 주행이 비교적 수월합니다(규모점수 30점). 교통량이 많은 구간으로 혼잡이 예상됩니다(교통량점수 70점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000097,30.0,쉬움,0.0,40.0,30.0,0.0,70.0,"주간선도로, 넓은 도로, 교통량 많음",이 구간은 주간선도로(왕복 4차선 이상)입니다. 도로 폭이 넓어 주행이 비교적 수월합니다(규모점수 30점). 교통량이 많은 구간으로 혼잡이 예상됩니다(교통량점수 70점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000098,30.1,보통,0.0,59.2,62.6,0.0,35.6,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000099,39.0,보통,36.9,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 42점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000100,39.0,보통,36.9,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 42점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000101,30.3,보통,0.0,67.2,74.3,0.0,22.8,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000102,30.1,보통,0.0,66.1,72.2,0.0,23.9,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000103,37.5,보통,31.1,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000104,29.8,쉬움,0.0,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000105,44.8,보통,0.0,65.0,70.0,100.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000106,38.8,보통,36.1,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000107,37.5,보통,31.1,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000108,45.0,보통,31.1,65.0,70.0,50.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 50점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000109,29.8,쉬움,0.0,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 50점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000110,34.8,보통,18.1,67.1,74.2,0.0,22.9,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000111,30.2,보통,0.0,66.8,73.7,0.0,23.2,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000112,29.8,쉬움,0.0,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000113,37.7,보통,31.1,65.8,71.6,0.0,24.2,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000114,38.8,보통,36.1,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000115,40.0,보통,36.1,70.0,80.0,0.0,20.0,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000116,33.7,보통,15.8,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000117,48.2,보통,31.1,52.1,50.7,75.0,44.3,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000118,30.5,보통,0.0,68.1,76.2,0.0,21.9,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
SEG_000119,29.8,쉬움,0.0,65.0,70.0,0.0,25.0,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-04-25 13:33:48
